koi_period,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_impact,koi_steff,koi_slogg,koi_srad,koi_period_err1,koi_depth_err1,koi_duration_err1,label
1.013774136,1.2774,33878.0,166.8,18.59,0.0,0,1,0,0,1.161,3644.0,4.871,0.389,4.35e-06,262.0,0.0147,eclipsing_binary
50.271927,6.073,574.5,9.3,2.94,0.789,0,0,0,0,0.205,6520.0,4.375,1.215,0.001128,67.7,0.514,candidate
290.1401717,2.1583,4836.0,69.1,11.58,0.996,0,0,0,0,0.935,5631.0,4.212,1.263,0.0002616,87.2,0.0472,candidate
161.515617,6.548,2215.3,25.2,2.88,1.0,0,0,0,0,0.001,4243.0,4.637,0.641,0.001258,97.1,0.288,transit
2.112405306,2.5845,489.0,42.2,19.01,0.0,0,1,1,1,1.207,5562.0,4.601,0.756,3.989e-06,14.1,0.0795,eclipsing_binary
1.870990236,1.8432,642.6,37.4,26.1,0.0,0,0,1,0,1.193,6384.0,4.419,1.086,3.576e-06,21.1,0.0721,blend
5.56648691,10.931,694.9,103.6,43.67,0.0,1,0,0,0,0.935,4694.0,2.564,12.701,1.752e-05,8.0,0.297,false_positive
1.33253834,3.737,62.4,9.7,0.64,0.0,0,0,1,0,0.164,5520.0,4.572,0.818,2.825e-05,8.0,0.508,blend
1.241483276,2.195,141.0,32.0,27.25,0.0,0,1,1,1,1.227,6140.0,4.394,1.053,2.809e-06,5.4,0.104,eclipsing_binary
3.01551943,3.1713,159580.0,367.3,155.81,0.0,0,1,0,0,0.851,5299.0,3.672,2.761,1.267e-06,517.0,0.0114,eclipsing_binary
2.112395777,2.7714,262600.0,243.2,115.26,0.0,0,1,0,0,1.285,5780.0,4.438,1.0,1.051e-06,1426.0,0.0332,eclipsing_binary
14.8444836,6.091,177.9,10.5,2.49,0.636,0,0,0,0,0.149,6642.0,4.057,1.846,0.0002121,19.2,0.356,transit
2.252417903,1.9767,32296.0,129.5,27.09,0.0,0,1,0,0,1.198,3979.0,4.699,0.544,1.261e-06,306.0,0.0224,eclipsing_binary
14.658013949,3.03316,129640.0,3361.5,121.59,0.0,0,1,0,0,1.141,5146.0,3.986,1.626,3.06e-07,0.0,0.00338,eclipsing_binary
2.900613144,3.7357,165480.0,617.7,38.63,0.0,0,1,0,0,0.334,5977.0,4.472,0.931,1.145e-06,372.0,0.0116,eclipsing_binary
174.7697122,2.3569,68139.0,100.4,38.79,0.0,0,1,0,0,1.036,5704.0,4.575,0.804,0.0001151,832.0,0.0317,eclipsing_binary
31.43284649,5.3541,178870.0,154.0,57.21,0.0,0,1,0,0,0.815,5780.0,4.438,1.0,4.571e-05,1480.0,0.0602,eclipsing_binary
1.72110057,1.922,29.7,9.3,0.7,0.873,0,0,0,0,0.767,5700.0,4.327,1.176,1.601e-05,4.2,0.258,candidate
9.72675447,19.6214,6641.6,366.4,995.22,0.0,0,1,1,1,4.676,6327.0,3.84,2.433,1.392e-05,21.1,0.0544,eclipsing_binary
8.096939227,2.8833,142890.0,177.9,68.48,0.0,0,1,0,0,0.786,6572.0,4.208,1.418,6.569e-06,1170.0,0.017,eclipsing_binary
0.64234865,2.1184,39597.0,231.7,25.76,0.0,0,1,0,0,0.966,5441.0,4.553,0.791,2.19e-07,164.0,0.0144,eclipsing_binary
130.4194187,4.165,2290.9,90.4,57.51,0.0,0,1,0,0,1.258,5770.0,3.946,1.685,0.0001751,30.9,0.052,eclipsing_binary
1.78526527,6.2233,1733.1,123.1,41.19,0.0,0,0,1,0,1.262,6505.0,4.342,1.228,4.198e-05,16.9,0.0691,blend
4.8591441,3.8588,2183.6,81.6,6.9,1.0,0,0,0,0,0.932,6586.0,4.361,1.207,0.0001155,38.1,0.0867,candidate
5.95077813,5.6,761.8,71.9,32.26,0.0,0,0,1,0,0.881,5122.0,2.886,9.828,1.26e-05,12.3,0.126,blend
4.7425521,1.11,3583.0,10.9,7.27,1.0,0,0,0,0,0.851,6161.0,4.454,1.053,2.574e-05,488.0,0.149,candidate
0.955297055,1.7405,846.1,67.3,18.16,0.0,0,1,1,0,1.193,5319.0,4.548,0.734,8.13e-07,15.5,0.0376,eclipsing_binary
280.476576,32.24,651.2,38.7,3.16,0.0,0,1,1,0,0.974,5869.0,4.528,0.892,0.007479,22.1,1.0,eclipsing_binary
152.8255989,22.688,2173.5,98.9,34.85,1.0,0,0,0,0,0.409,4991.0,2.933,7.506,0.0007133,24.5,0.195,candidate
2.41660149,1.9699,83.6,33.7,0.92,1.0,0,0,0,0,0.035,5705.0,4.444,1.026,5.23e-06,2.9,0.0554,transit
4.252082243,2.7543,8290.5,254.8,33.14,0.0,0,1,1,0,1.268,5802.0,4.492,0.794,1.158e-06,40.6,0.0123,eclipsing_binary
14.180228311,4.5344,172740.0,472.3,62.41,0.0,0,1,0,0,0.795,6289.0,4.33,1.142,7.688e-06,410.0,0.0113,eclipsing_binary
282.5253558,10.7965,9746.4,696.0,8.98,0.963,0,0,0,0,0.248,5725.0,4.506,0.913,0.0001219,16.7,0.0292,transit
1.87887673,6.60887,824390.0,3176.9,148.25,0.0,0,1,0,0,0.441,6569.0,4.281,1.235,9.9e-08,363.0,0.00488,eclipsing_binary
17.79391159,4.3194,93395.0,247.0,33.3,0.0,0,1,0,0,0.692,5780.0,4.438,1.0,1.406e-05,744.0,0.0219,eclipsing_binary
7.942583252,7.0612,88327.0,855.4,219.02,0.0,0,1,1,0,1.522,5516.0,3.765,2.178,3.963e-06,146.0,0.0223,eclipsing_binary
15.85231085,4.8707,437860.0,252.4,679.44,0.0,0,1,1,0,6.286,5780.0,4.438,1.0,1.61e-05,1732.0,0.0248,eclipsing_binary
2.415925551,9.7769,560970.0,1598.3,300.82,0.0,0,1,0,0,0.511,8796.0,3.711,3.278,1.426e-06,488.0,0.015,eclipsing_binary
0.656201038,4.17901,174860.0,2065.8,112.77,0.0,0,1,0,0,1.439,6025.0,4.472,0.999,4.4e-08,131.0,0.00762,eclipsing_binary
2.617280959,9.661,3089.9,262.4,395.94,0.0,0,1,1,1,3.651,6432.0,4.207,1.345,2.778e-06,13.9,0.0432,eclipsing_binary
18.577903,20.11,99.8,6.6,1.36,0.0,1,0,0,0,0.105,6432.0,4.207,1.345,0.003233,17.1,4.1,false_positive
1.412524016,5.74859,175780.0,1475.4,68.92,0.0,0,1,0,0,0.846,6690.0,4.375,1.174,1.83e-07,149.0,0.00587,eclipsing_binary
5.77676732,6.822,5794.8,74.1,26.2,0.0,0,1,1,1,1.273,4401.0,4.621,0.645,1.583e-05,86.9,0.105,eclipsing_binary
88.40678718,12.3079,1724.4,328.0,4.55,0.927,0,0,0,0,0.535,5611.0,4.388,1.073,8.035e-05,5.5,0.0782,transit
3.635723653,2.1862,80.0,43.1,1.23,0.0,0,0,1,0,0.677,6422.0,4.249,1.295,6.984e-06,2.2,0.0505,blend
45.3968385,4.477,1355.2,38.9,21.23,0.0,0,1,1,0,1.235,5649.0,4.633,0.705,0.0001629,42.2,0.161,eclipsing_binary
15.160166,5.856,307.9,26.1,2.09,0.0,0,0,1,0,0.228,5940.0,4.3,1.191,0.0001122,13.8,0.166,blend
2.63009438,11.226,388.9,69.4,25.55,0.0,0,0,1,1,1.195,6338.0,4.418,1.091,1.249e-05,6.8,0.23,blend
9.40527028,2.076,470.9,20.7,25.39,0.0,0,0,1,0,1.212,6347.0,4.464,0.996,2.8e-05,27.9,0.139,blend
4.15713766,1.808,77.0,9.2,1.17,0.0,0,0,1,0,0.121,6470.0,4.301,1.324,3.544e-05,10.3,0.211,blend
3.2136904,2.205,55.8,19.2,1.22,0.015,0,0,1,0,0.57,6184.0,4.151,1.579,1.473e-05,3.5,0.123,blend
2.87066026,1.541,450.8,13.2,1.72,0.0,0,0,1,0,0.286,5910.0,4.578,0.796,1.503e-05,41.3,0.128,blend
0.991105114,2.2137,286390.0,273.8,36.87,0.0,1,0,0,0,0.623,4769.0,4.673,0.578,7.06e-07,1535.0,0.0137,false_positive
138.944022,10.611,530.2,28.0,2.57,0.994,0,0,0,0,0.195,6014.0,4.362,1.115,0.001311,21.7,0.192,transit
12.4260454,27.7691,582.1,55.7,2.64,0.0,1,0,1,1,0.967,5645.0,4.569,0.817,0.0001767,8.8,0.0,blend
12.4260002,30.1966,468.6,47.8,2.39,0.0,1,0,1,1,0.971,5645.0,4.569,0.817,0.0002107,7.4,0.0,blend
0.968026356,0.7143,212.7,32.6,1.78,0.045,0,0,1,0,0.055,6469.0,4.385,1.193,1.011e-06,8.9,0.0365,blend
1.179969562,1.9745,1109.3,277.9,120.02,0.0,0,1,0,0,1.244,5500.0,3.491,3.899,2.57e-07,4.9,0.0107,eclipsing_binary
10.10176739,2.1267,601.7,28.8,26.09,0.0,0,1,0,0,1.251,6058.0,4.54,0.867,2.387e-05,25.3,0.0981,eclipsing_binary
10.57910009,1.4553,329.3,17.9,2.03,0.384,0,0,1,0,0.404,6323.0,4.418,1.093,3.362e-05,22.5,0.0936,blend
1.480283464,2.486,60.5,21.3,0.97,0.979,0,0,0,0,0.058,5897.0,4.25,1.259,6.172e-06,3.3,0.108,candidate
15.420409367,2.3707,14759.0,268.5,16.62,0.0,0,1,0,0,0.955,5468.0,4.505,0.88,4.368e-06,71.9,0.0176,eclipsing_binary
9.97682072,3.4873,966.8,31.3,2.85,1.0,0,0,0,0,0.022,5500.0,4.416,0.928,3.432e-05,35.1,0.0931,transit
61.4913415,9.627,3692.4,70.5,4.57,0.0,0,0,1,1,0.92,4796.0,4.656,0.598,0.0002858,86.2,0.213,blend
5.0263815,4.384,77.2,8.5,0.84,0.921,0,0,0,0,0.185,5783.0,4.418,0.962,0.0001505,11.1,0.682,candidate
16.00351679,4.001,668.3,29.9,18.01,0.0,0,1,1,0,1.209,5283.0,4.594,0.695,6.69e-05,26.7,0.166,eclipsing_binary
1.86390886,4.414,176.1,18.3,77.99,0.0,0,0,1,0,1.2,6689.0,3.594,3.381,1.331e-05,11.3,0.325,blend
2.03743942,3.103,112.5,16.0,0.82,0.0,0,0,1,1,0.102,5751.0,4.577,0.774,1.732e-05,8.8,0.245,blend
2.4681015,2.83,172.8,22.1,1.22,0.001,0,0,1,0,0.689,5516.0,4.466,0.872,1.408e-05,9.7,0.183,blend
3.17275711,5.404,313.2,30.1,1.27,0.0,0,0,1,0,0.03,5058.0,4.61,0.739,2.365e-05,12.3,0.193,blend
6.68231249,3.251,48.7,12.3,2.09,1.0,0,0,0,0,0.892,5343.0,3.764,2.506,5.906e-05,4.4,0.174,candidate
0.73619448,1.1148,247.3,27.2,1.84,0.0,0,1,1,0,0.689,6355.0,4.418,1.09,1.282e-06,12.4,0.0589,eclipsing_binary
10.18670759,7.498,261.2,35.5,0.95,0.0,0,0,1,1,0.677,3995.0,4.694,0.555,9.76e-05,12.1,0.523,blend
0.54028956,3.619,293.5,58.4,21.45,0.0,0,1,1,0,1.181,5997.0,4.483,0.993,1.029e-06,6.6,0.138,eclipsing_binary
2.49047468,2.2003,222.2,20.7,1.53,0.009,0,0,1,0,0.522,6067.0,4.433,0.997,1.163e-05,12.7,0.0934,blend
2.17257963,1.5794,335.5,27.1,13.55,0.0,0,1,0,0,1.107,6038.0,4.34,0.971,7.969e-06,15.6,0.0878,eclipsing_binary
3.307669761,1.672,243.1,66.7,3.87,0.0,0,0,1,0,0.602,5959.0,3.829,2.382,3.902e-06,4.5,0.0341,blend
3.183961388,3.7875,39268.0,339.2,37.22,0.084,0,1,0,0,0.677,5716.0,3.963,1.76,1.069e-06,152.0,0.0219,eclipsing_binary
0.759766456,5.323,480.5,73.0,29.02,0.0,0,1,1,1,1.238,6174.0,4.455,1.026,1.62e-06,8.7,0.122,eclipsing_binary
1.219034472,2.151,6923.8,99.2,9.82,0.0,0,1,1,1,0.075,5833.0,4.333,1.192,7.77e-07,75.8,0.0445,eclipsing_binary
7.37339245,2.883,125.0,36.6,13.73,0.0,0,1,0,0,1.104,6484.0,4.36,1.093,1.862e-05,4.0,0.102,eclipsing_binary
4.70847097,6.0503,32622.0,607.2,19.58,0.234,0,1,0,0,0.418,6214.0,4.391,1.061,1.31e-06,64.7,0.0179,eclipsing_binary
66.119119,3.086,862.0,9.8,3.0,0.966,0,0,0,0,0.256,5828.0,4.462,1.028,0.00104,101.0,0.318,candidate
0.982090079,1.44892,5396.7,304.1,29.95,0.0,0,1,0,0,1.278,5472.0,4.573,0.742,1.57e-07,8.8,0.00574,eclipsing_binary
2.972047661,1.198,5945.0,20.0,24.74,0.0,0,1,0,0,1.207,4491.0,4.58,0.711,6.745e-06,420.0,0.119,eclipsing_binary
2.237180102,1.4734,493.8,23.3,1.75,0.003,0,0,1,0,0.374,5080.0,4.538,0.793,7.774e-06,25.4,0.0773,blend
0.93374232,6.552,351.4,49.1,18.29,0.0,0,0,1,1,1.188,5553.0,4.577,0.806,3.545e-06,8.8,0.218,blend
0.495434094,1.2496,287.9,57.2,1.57,0.0,0,1,0,0,0.009,5529.0,4.471,0.936,4.41e-07,6.3,0.0279,eclipsing_binary
8.48031302,5.988,107.0,20.2,2.74,0.0,0,0,1,1,0.765,6541.0,3.778,2.43,7.149e-05,6.0,0.224,blend
0.66682654,0.7847,511.6,33.4,1.49,1.0,0,0,0,0,0.856,3993.0,4.696,0.554,6.82e-07,21.9,0.0402,candidate
0.489682339,1.7495,431670.0,628.2,37.47,0.0,1,0,0,0,0.441,3898.0,4.735,0.53,1.922e-06,478.0,0.00403,false_positive
364.751562,13.057,1481.5,25.5,2.89,0.99,0,0,0,0,0.875,4386.0,4.629,0.63,0.005117,68.3,0.557,transit
2.189098506,5.1498,2533.7,194.9,29.7,0.0,0,1,1,1,1.258,5681.0,4.551,0.859,2.011e-06,15.8,0.0364,eclipsing_binary
0.7088055,3.6789,17575.0,195.6,41.08,0.0,0,1,1,0,1.238,5989.0,4.5,0.908,4.19e-07,107.0,0.0306,eclipsing_binary
1.507761203,3.096,2773.7,153.1,31.77,0.0,0,1,1,1,1.292,5069.0,4.53,0.818,8.78e-07,21.6,0.0256,eclipsing_binary
1.506019633,2.408,136.9,18.8,1.08,0.006,0,0,1,0,0.528,6065.0,4.454,0.896,8.822e-06,8.7,0.154,blend
0.572513875,2.353,49.3,10.2,0.52,0.0,0,1,1,1,0.04,5171.0,4.576,0.76,7.271e-06,6.0,0.38,eclipsing_binary
35.14578122,2.253,6789.4,86.8,32.5,0.0,0,1,0,0,1.276,5437.0,4.554,0.783,3.371e-05,95.7,0.0352,eclipsing_binary
3.690317047,1.3784,465.5,43.0,20.23,0.874,0,0,0,0,1.151,6120.0,4.395,1.054,3.991e-06,13.6,0.0519,candidate
105.9566815,6.9988,2286.4,51.8,3.79,1.0,0,0,0,0,0.322,5327.0,4.581,0.8,0.0003911,49.6,0.099,transit
2.95600563,2.6717,76.1,35.5,0.81,0.002,0,0,1,0,0.408,5668.0,4.472,0.916,7.315e-06,2.5,0.0664,blend
11.805707539,2.0494,2052.1,124.9,18.48,0.0,0,1,0,0,1.015,6065.0,3.888,1.891,6.267e-06,20.3,0.0259,eclipsing_binary
25.3710555,3.739,78.6,8.3,1.43,0.0,0,0,1,0,0.742,6029.0,4.127,1.494,0.0005706,11.7,0.435,blend
1.38680229,1.7065,242.3,84.4,29.33,1.0,0,0,0,0,1.115,6823.0,4.04,2.037,8.76e-07,3.5,0.0295,candidate
8.58966893,6.962,429.6,47.5,155.18,0.0,0,1,1,1,0.012,3837.0,0.829,80.307,5.492e-05,10.3,0.149,eclipsing_binary
4.468456599,1.4195,906.7,39.1,24.81,0.0,0,1,0,0,1.207,5869.0,4.513,0.942,5.57e-06,29.2,0.058,eclipsing_binary
0.933754669,4.048,89.3,43.2,1.48,0.0,0,0,1,1,0.728,6443.0,4.146,1.457,3.77e-06,7.4,0.972,blend
1.71030803,2.718,216.0,21.0,1.32,0.0,0,0,1,1,0.282,5790.0,4.528,0.9,1.186e-05,12.3,0.166,blend
79.9201319,4.482,1326.8,21.9,1.81,0.0,0,0,1,0,0.623,3812.0,4.767,0.476,0.0005412,64.0,0.167,blend
2.28612573,12.408,301.6,45.3,22.63,0.0,0,1,1,1,1.188,6063.0,4.476,1.012,1.887e-05,8.6,0.616,eclipsing_binary
199.66876,8.996,251.9,13.9,1.45,0.92,0,0,0,0,0.046,5678.0,4.409,0.921,0.003961,19.7,0.483,candidate
2.881100027,9.43866,662830.0,3316.5,446.29,0.0,0,1,0,0,0.829,8104.0,3.675,3.369,2.08e-07,231.0,0.00663,eclipsing_binary
1.33254971,4.69,158.3,35.3,1.36,0.0,0,1,1,1,0.741,6150.0,4.41,1.004,1.008e-05,5.5,0.18,eclipsing_binary
0.469334634,0.8864,340.4,49.1,2.4,1.0,0,0,0,0,0.95,5888.0,4.394,1.008,3.94e-07,10.5,0.0274,candidate
0.849277809,3.137,690.8,17.1,20.11,0.132,0,0,1,0,1.187,5743.0,4.553,0.853,5.291e-06,50.4,0.283,blend
71.4523167,6.276,216.9,16.6,2.19,0.99,0,0,0,0,0.017,6148.0,4.132,1.488,0.0006386,15.3,0.219,transit
1.752564549,3.503,116.6,38.0,1.38,0.0,0,1,1,1,0.741,6221.0,4.333,1.18,7.504e-06,7.3,0.822,eclipsing_binary
1.752553762,3.877,414.7,32.5,1.06,0.0,0,0,1,1,0.346,4408.0,4.713,0.529,8.746e-06,15.0,0.124,blend
2.065351521,2.661,173.2,25.3,1.03,0.0,0,0,1,0,0.63,5266.0,4.536,0.749,8.985e-06,8.1,0.109,blend
2.253551793,3.66,119.6,42.1,1.7,0.0,0,0,0,1,0.761,6526.0,4.217,1.426,8.201e-06,3.4,0.102,false_positive
1.06378861,1.072,251.5,21.5,1.61,1.0,0,0,0,0,0.466,5265.0,4.4,1.002,2.263e-06,15.5,0.066,transit
1.854493861,4.2367,1287.3,108.2,29.39,0.0,0,1,1,1,1.279,5431.0,4.563,0.843,2.292e-06,14.5,0.0556,eclipsing_binary
2.1990638,3.197,344.8,19.3,1.33,0.0,0,0,1,1,0.489,5003.0,4.572,0.707,1.862e-05,27.2,0.716,blend
132.1331011,26.715,7956.2,284.3,75.08,1.0,0,0,0,0,0.606,5067.0,2.877,8.121,0.0003369,32.8,0.177,candidate
1.120646438,1.7664,322.5,45.7,89.35,0.0,0,1,0,0,1.182,4972.0,3.449,4.034,1.382e-06,8.7,0.0564,eclipsing_binary
1.710279417,2.252,228.8,19.9,1.57,0.0,0,0,1,1,0.473,5834.0,4.472,1.023,7.111e-06,13.6,0.111,blend
0.56679641,2.324,26.7,14.1,0.46,0.0,1,0,1,1,0.322,5403.0,4.54,0.888,4.708e-06,2.5,0.383,blend
9.88736642,4.23,68.0,14.6,0.68,1.0,0,0,0,0,0.383,5693.0,4.57,0.816,8.5e-05,5.4,0.204,candidate
42.3520039,7.773,512.6,30.5,6.3,0.999,0,0,0,0,0.659,6864.0,3.783,2.632,0.0003318,19.3,0.169,transit
0.789160884,0.9268,215.1,23.6,0.91,1.0,0,0,0,0,0.376,4258.0,4.635,0.622,1.302e-06,11.4,0.0529,transit
2.399081606,4.384,6071.6,89.9,40.6,0.0,0,0,1,0,1.276,5780.0,4.438,1.0,7.453e-06,79.5,0.0589,blend
5.14072621,27.24,145.6,44.5,19.28,0.0,1,0,1,1,1.159,5751.0,4.389,1.035,9.697e-05,4.0,1.0,blend
0.566798545,5.224,36.9,23.3,0.53,0.0,0,0,1,1,0.331,5629.0,4.553,0.87,6.075e-06,3.4,0.349,blend
1.44445234,0.9753,200.7,20.9,2.03,1.0,0,0,0,0,0.162,5305.0,4.088,1.449,3.115e-06,12.2,0.0631,transit
3.55653637,8.7,202.5,23.1,1.7,0.0,0,0,1,1,0.712,5950.0,4.395,1.114,5.365e-05,14.2,1.2,blend
9.60853601,3.672,584.4,19.3,31.99,0.0,0,1,1,0,1.229,6377.0,4.398,1.158,6.269e-05,37.2,0.267,eclipsing_binary
0.933747751,3.9236,76.6,49.5,2.07,0.0,0,0,1,1,0.741,6985.0,3.936,2.187,2.782e-06,1.9,0.0828,blend
3.17463577,10.988,405.9,83.1,9.32,0.0,1,0,1,0,1.059,5999.0,4.417,0.996,1.303e-05,5.8,0.157,blend
22.4685309,3.034,242.3,21.3,20.05,0.0,0,1,1,0,1.032,5461.0,3.566,3.301,0.0001062,13.8,0.178,eclipsing_binary
10.16104834,3.0448,908.9,36.8,2.72,0.0,0,0,0,1,0.031,5636.0,4.462,0.913,2.896e-05,27.5,0.0644,false_positive
2.743978797,6.442,39994.0,56.5,38.11,0.554,0,1,0,0,1.138,5334.0,4.492,0.81,9.484e-06,914.0,0.205,candidate
1.332561398,4.103,150.6,77.1,2.16,0.0,0,1,1,1,0.783,6468.0,4.107,1.602,3.092e-06,8.4,0.722,eclipsing_binary
12.89623554,2.625,426.6,32.9,2.55,1.0,0,0,0,0,0.973,6072.0,4.51,0.923,3.634e-05,23.8,0.416,candidate
364.14397,15.37,513.5,9.3,2.2,0.0,0,0,1,0,0.475,6039.0,4.493,0.951,0.01874,89.2,1.7,blend
21.78769087,4.498,507.7,38.1,71.95,0.0,0,1,1,0,1.192,5627.0,3.633,3.05,8.84e-05,16.0,0.149,eclipsing_binary
5.90741476,1.016,5569.0,7.2,5.1,1.0,0,0,0,0,0.177,4963.0,4.585,0.69,3.939e-05,1136.0,0.281,transit
2.368173896,2.346,10143.0,52.9,10.92,0.448,0,1,0,0,0.763,5944.0,4.393,0.991,3.507e-06,226.0,0.109,eclipsing_binary
5.73865933,4.051,688.6,40.1,1.84,0.0,0,0,1,0,0.966,3841.0,4.756,0.509,1.926e-05,20.1,0.128,blend
91.05641908,6.7282,57608.0,701.1,53.1,0.0,0,1,0,0,1.112,6142.0,4.456,1.046,2.448e-05,98.9,0.0128,eclipsing_binary
4.49686066,1.7306,1932.5,37.0,1.93,1.0,0,0,0,0,0.018,3698.0,4.81,0.444,1.289e-05,58.2,0.0495,transit
0.5374094,1.2039,94.2,21.9,0.96,0.997,0,0,0,0,0.17,5749.0,4.457,0.988,1.333e-06,5.5,0.0689,candidate
24.7543849,3.39,593.3,18.0,2.1,1.0,0,0,0,0,0.709,4852.0,4.519,0.804,0.0001365,38.0,0.153,transit
0.475068516,0.8552,110.1,21.4,1.03,0.0,0,0,1,0,0.412,6045.0,4.494,0.955,9.22e-07,7.3,0.0687,blend
1.79683793,7.911,223.3,27.9,3.37,0.0,0,1,1,0,0.979,7592.0,4.159,1.714,1.419e-05,13.8,0.569,eclipsing_binary
12.425484,28.0218,117.2,43.0,1.55,0.0,1,0,1,1,0.98,5478.0,4.351,1.017,0.0003345,2.9,0.0,blend
17.7838298,3.997,247.1,18.7,1.6,1.0,0,0,0,0,0.115,6014.0,4.436,1.021,0.0001314,14.1,0.143,transit
1.204529346,1.62,86.9,11.1,1.4,0.001,0,0,1,0,0.383,5340.0,4.046,1.504,7.918e-06,9.5,0.18,blend
2.15839583,8.09,352.2,38.9,14.28,0.0,0,0,1,1,1.178,5272.0,4.659,0.662,1.421e-05,12.0,0.469,blend
371.1495,15.855,597.3,11.5,2.07,0.0,1,0,0,0,0.228,5988.0,4.541,0.836,0.01888,61.4,0.852,false_positive
3.374684854,4.48335,80917.0,658.3,49.25,0.0,0,1,0,0,1.04,5754.0,4.514,0.943,6.16e-07,152.0,0.00772,eclipsing_binary
2.61841046,3.304,180.2,24.8,1.12,0.0,0,1,1,1,0.369,5912.0,4.566,0.82,1.326e-05,8.4,0.142,eclipsing_binary
4.593594819,2.6391,1455.2,83.5,8.85,0.0,0,0,1,1,1.022,6075.0,4.486,0.969,4.403e-06,21.2,0.0425,blend
6.422943288,1.0815,261.4,30.6,1.66,1.0,0,0,0,0,0.198,6102.0,4.447,1.016,9.33e-06,10.2,0.042,candidate
6.90522317,3.533,420.3,34.4,4.54,0.008,0,0,1,0,0.962,6596.0,4.135,1.721,1.845e-05,13.6,0.162,blend
1.5259105,3.114,83.9,14.3,2.63,0.0,0,0,1,1,0.986,6640.0,3.884,2.099,9.818e-06,7.0,0.109,blend
4.27121961,2.9283,966.7,38.0,2.17,0.0,0,0,1,0,0.636,4702.0,4.602,0.67,1.104e-05,29.2,0.0783,blend
1.306984786,1.194,302.1,38.4,18.33,0.087,0,0,1,0,1.144,6102.0,4.457,1.026,1.413e-06,9.5,0.0556,blend
0.755109106,2.967,106.0,34.0,0.85,0.0,0,1,1,1,0.47,5452.0,4.572,0.815,2.549e-06,3.9,0.106,eclipsing_binary
25.3239215,70.405,1379.7,214.5,19.02,0.0,1,0,0,0,1.218,5128.0,4.6,0.668,0.0002532,8.4,0.539,false_positive
4.61225043,2.695,29.1,13.7,0.51,0.856,0,0,0,0,0.012,5495.0,4.442,0.961,3.445e-05,2.4,0.167,candidate
7.99022379,3.273,165.9,17.6,1.97,0.999,0,0,0,0,0.107,5689.0,4.065,1.542,5.341e-05,11.1,0.144,transit
0.56678694,1.959,61.2,8.3,0.63,0.0,1,0,0,1,0.213,5341.0,4.496,0.808,2.92e-06,15.7,0.748,false_positive
0.73094701,4.223,227.7,31.2,15.83,0.0,0,1,1,1,1.158,5767.0,4.559,0.837,3.047e-06,9.2,0.289,eclipsing_binary
0.686994057,3.5252,2797.1,136.6,35.3,0.0,0,1,0,0,1.261,5780.0,4.438,1.0,5.53e-07,25.9,0.0452,eclipsing_binary
1.324247867,1.4759,83.3,26.5,1.3,0.0,0,0,1,0,0.295,6557.0,4.251,1.406,3.632e-06,4.1,0.0834,blend
0.780632043,1.4109,736.5,141.0,79.67,0.0,0,1,0,0,1.306,5354.0,3.754,2.18,2.68e-07,6.7,0.0164,eclipsing_binary
0.730947169,4.396,248.0,49.1,14.43,0.0,0,1,1,1,1.143,5514.0,4.569,0.826,1.924e-06,6.4,0.176,eclipsing_binary
41.16676097,2.2133,5386.3,185.2,17.82,0.0,0,1,0,0,1.093,5193.0,4.503,0.805,1.591e-05,36.2,0.0167,eclipsing_binary
1.083736642,1.57912,8930.8,954.2,237.84,0.0,0,1,0,0,1.265,5591.0,3.227,5.618,5.8e-08,11.6,0.00264,eclipsing_binary
2.45570369,3.1,273.8,23.5,55.95,0.002,0,0,1,0,1.205,5148.0,3.624,2.314,1.022e-05,14.0,0.172,blend
0.64234875,1.3699,103.7,61.3,2.78,0.0,0,1,1,1,0.627,7089.0,3.842,2.584,5.96e-07,2.0,0.0301,eclipsing_binary
5.204286663,6.2598,35221.0,153.0,16.0,0.921,0,1,0,0,0.272,5332.0,4.471,0.86,6.136e-06,275.0,0.0678,candidate
6.352090869,3.88771,75142.0,1343.2,18.9,0.0,0,1,0,0,0.223,5089.0,4.58,0.693,5.46e-07,69.9,0.00403,eclipsing_binary
1.877350712,1.7478,185.6,23.1,1.46,0.0,0,0,1,0,0.297,6382.0,4.432,1.059,7.397e-06,9.6,0.0808,blend
2.11552348,6.712,359.2,28.9,21.43,0.0,0,0,1,1,1.187,5900.0,4.509,0.951,1.536e-05,15.5,0.339,blend
2.84573962,7.28,211.7,83.9,3.63,0.0,0,1,1,1,0.656,5557.0,3.792,2.372,1.149e-05,13.2,1.6,eclipsing_binary
7.01476115,3.945,122.1,27.5,1.02,0.0,0,1,1,0,0.687,5912.0,4.501,0.87,4.22e-05,5.5,0.201,eclipsing_binary
1.13357304,2.849,33.1,12.0,0.59,0.0,0,1,0,1,0.739,6147.0,4.449,0.954,1.345e-05,3.2,0.247,eclipsing_binary
0.643468999,1.1108,108.0,19.6,0.88,0.0,0,0,1,0,0.266,5670.0,4.452,0.843,1.535e-06,6.5,0.0697,blend
112.645961,7.037,1957.9,23.3,35.36,0.0,0,1,1,0,1.277,5895.0,4.489,0.991,0.001026,98.7,0.355,eclipsing_binary
